,Variable,Year,Month,Modelled,Observed,Yr-Mon,Mod_SE,Obs_SE,Perc_Difference_abs,Diff_factor
1094,WetDep_SO4_mgm2,2010,10,17.80481762567449,25.469796519417475,2010-10-01,9.947221913424212,24.33026788188833,16.37431735013726,1.4305002755372291
1095,WetDep_SO4_mgm2,2010,11,18.036167018806616,26.480225674757282,2010-11-01,9.947221913424212,24.33026788188833,16.567993340488716,1.468173678317899
1096,WetDep_SO4_mgm2,2010,12,16.104581856376658,29.385087963133643,2010-12-01,9.947221913424212,24.33026788188833,14.279940383211148,1.8246414731655096
1097,WetDep_SO4_mgm2,2011,1,16.80361855786045,20.4878568872549,2011-01-01,9.947221913424212,24.33026788188833,15.584365882211547,1.2192526756489022
1098,WetDep_SO4_mgm2,2011,2,19.454027481098226,29.743318697115384,2011-02-01,9.947221913424212,24.33026788188833,17.925124598339664,1.5289028827585631
1099,WetDep_SO4_mgm2,2011,3,41.32581911158636,66.69219519634703,2011-03-01,9.947221913424212,24.33026788188833,39.71200487559343,1.6138142359929362
1100,WetDep_SO4_mgm2,2011,4,41.32827041414287,69.36287557276995,2011-04-01,9.947221913424212,24.33026788188833,39.649930747912045,1.678339666230828
1101,WetDep_SO4_mgm2,2011,5,41.39926448716835,63.86160310526316,2011-05-01,9.947221913424212,24.33026788188833,39.85668628206384,1.542578205104513
1102,WetDep_SO4_mgm2,2011,6,38.308369719717064,68.27268977722773,2011-06-01,9.947221913424212,24.33026788188833,36.526182425484905,1.782187294232159
1103,WetDep_SO4_mgm2,2011,7,29.731630551291897,51.510138181347145,2011-07-01,9.947221913424212,24.33026788188833,27.999127583031083,1.732502968260815
1104,WetDep_SO4_mgm2,2011,8,44.35247880592103,57.65323530208334,2011-08-01,9.947221913424212,24.33026788188833,43.05259124936835,1.2998875565526828
1105,WetDep_SO4_mgm2,2011,9,42.68971289063054,52.33280310144927,2011-09-01,9.947221913424212,24.33026788188833,41.46382497623945,1.2258879143910846
1106,WetDep_SO4_mgm2,2011,10,22.3679576832136,32.167688641860465,2011-10-01,9.947221913424212,24.33026788188833,20.929842988191567,1.438114695022033
1107,WetDep_SO4_mgm2,2011,11,25.4922205306028,39.63416450869565,2011-11-01,9.947221913424212,24.33026788188833,23.93746524904089,1.5547552815619095
1108,WetDep_SO4_mgm2,2011,12,17.96886508291445,29.98155426635514,2011-12-01,9.947221913424212,24.33026788188833,16.300337096978218,1.6685279859362323
1109,WetDep_SO4_mgm2,2012,1,15.524111298132903,26.67607312857143,2012-01-01,9.947221913424212,24.33026788188833,13.80574735341036,1.7183639447225416
1110,WetDep_SO4_mgm2,2012,2,20.034249058405692,35.799155046413496,2012-02-01,9.947221913424212,24.33026788188833,18.24735128439637,1.7868977740093226
1111,WetDep_SO4_mgm2,2012,3,27.488228288834183,43.426073139013454,2012-03-01,9.947221913424212,24.33026788188833,25.9084221011559,1.5798061876782827
1112,WetDep_SO4_mgm2,2012,4,20.01946032433185,32.8815070969163,2012-04-01,9.947221913424212,24.33026788188833,18.376983126434972,1.6424771978968782
1113,WetDep_SO4_mgm2,2012,5,36.88797070792965,55.87769091949152,2012-05-01,9.947221913424212,24.33026788188833,35.373176322466755,1.5147943854628938
1114,WetDep_SO4_mgm2,2012,6,26.152365276718264,46.21927596954315,2012-06-01,9.947221913424212,24.33026788188833,24.385057598024698,1.767307678693565
1115,WetDep_SO4_mgm2,2012,7,27.091725370337922,43.22039578109453,2012-07-01,9.947221913424212,24.33026788188833,25.496389702702096,1.5953356676358272
1116,WetDep_SO4_mgm2,2012,8,46.91488696294046,63.391930746268656,2012-08-01,9.947221913424212,24.33026788188833,45.563675549038,1.3512114139024556
1117,WetDep_SO4_mgm2,2012,9,27.62129146965178,34.42368435467981,2012-09-01,9.947221913424212,24.33026788188833,26.375017942126753,1.246273527525025
1118,WetDep_SO4_mgm2,2012,10,31.426655576551205,44.69964473568282,2012-10-01,9.947221913424212,24.33026788188833,30.004307448326095,1.4223481282251098
1119,WetDep_SO4_mgm2,2012,11,9.661853655069285,15.717794322429906,2012-11-01,9.947221913424212,24.33026788188833,8.035064957624748,1.6267886974445376
1120,WetDep_SO4_mgm2,2012,12,20.302753427384225,34.74465728,2012-12-01,9.947221913424212,24.33026788188833,18.591426074457964,1.71132735292626
1121,WetDep_SO4_mgm2,2013,1,19.949390086781637,30.03262967948718,2013-01-01,9.947221913424212,24.33026788188833,18.44394909089943,1.5054409958822073
1122,WetDep_SO4_mgm2,2013,2,24.733723327146553,40.90935459401709,2013-02-01,9.947221913424212,24.33026788188833,23.07973237508003,1.6539909520665228
1123,WetDep_SO4_mgm2,2013,3,22.533960270103414,38.04236429004329,2013-03-01,9.947221913424212,24.33026788188833,20.845736636350257,1.6882236337531584
1124,WetDep_SO4_mgm2,2013,4,34.54714019649997,59.518033017467246,2013-04-01,9.947221913424212,24.33026788188833,32.82433383166236,1.722806364837606
1125,WetDep_SO4_mgm2,2013,5,35.43350108789191,58.05224935864979,2013-05-01,9.947221913424212,24.33026788188833,33.795157498455104,1.6383435894368055
1126,WetDep_SO4_mgm2,2013,6,38.96082828441778,54.45272072429906,2013-06-01,9.947221913424212,24.33026788188833,37.563200895010425,1.3976273894073552
1127,WetDep_SO4_mgm2,2013,7,46.63389670855634,65.1141127111111,2013-07-01,9.947221913424212,24.33026788188833,45.237613804769666,1.396282903786679
1128,WetDep_SO4_mgm2,2013,8,39.02300214014407,40.49023746445498,2013-08-01,9.947221913424212,24.33026788188833,37.98540289754757,1.0375992425964973
1129,WetDep_SO4_mgm2,2013,9,29.649243608504356,36.96032001694915,2013-09-01,9.947221913424212,24.33026788188833,28.402658012427032,1.2465855960773224
1130,WetDep_SO4_mgm2,2013,10,21.948973517755483,27.257070805429866,2013-10-01,9.947221913424212,24.33026788188833,20.70713545260039,1.241838065155094
1131,WetDep_SO4_mgm2,2013,11,16.18570768770711,26.309781477732795,2013-11-01,9.947221913424212,24.33026788188833,14.560213023812075,1.6254946638950374
1132,WetDep_SO4_mgm2,2013,12,19.29416720949872,37.89713338912134,2013-12-01,9.947221913424212,24.33026788188833,17.32999156109529,1.9641756484034298
1133,WetDep_SO4_mgm2,2014,1,13.236797989881804,24.151058349514564,2014-01-01,9.947221913424212,24.33026788188833,11.41225867395543,1.8245393159263752
1134,WetDep_SO4_mgm2,2014,2,20.564340939105605,35.286877511013216,2014-02-01,9.947221913424212,24.33026788188833,18.848415414650265,1.7159255244553406
1135,WetDep_SO4_mgm2,2014,3,18.0857362082673,29.425759412765956,2014-03-01,9.947221913424212,24.33026788188833,16.458721467263008,1.6270147410042914
1136,WetDep_SO4_mgm2,2014,4,40.35421287154457,67.17387540506328,2014-04-01,9.947221913424212,24.33026788188833,38.68960661051078,1.664606261033786
1137,WetDep_SO4_mgm2,2014,5,29.152886034921753,45.823792431034484,2014-05-01,9.947221913424212,24.33026788188833,27.581041917116643,1.5718441178051097
1138,WetDep_SO4_mgm2,2014,6,37.95402329648886,54.724213563981046,2014-06-01,9.947221913424212,24.33026788188833,36.51216789326884,1.4418554032200217
1139,WetDep_SO4_mgm2,2014,7,43.770716802292576,51.75316759911894,2014-07-01,9.947221913424212,24.33026788188833,42.5883471410215,1.1823696612710777
1140,WetDep_SO4_mgm2,2014,8,33.37304204791301,33.59792312280702,2014-08-01,9.947221913424212,24.33026788188833,32.36630364286827,1.006738405044741
1141,WetDep_SO4_mgm2,2014,9,27.848540481322548,29.252760293103446,2014-09-01,9.947221913424212,24.33026788188833,26.798117019715193,1.0504234616073571
1142,WetDep_SO4_mgm2,2014,10,27.838173482429788,35.98497053586498,2014-10-01,9.947221913424212,24.33026788188833,26.54552507794387,1.2926484044859152
1143,WetDep_SO4_mgm2,2014,11,16.097238036038142,26.280785547413792,2014-11-01,9.947221913424212,24.33026788188833,14.464611029555606,1.6326270064825374
1144,WetDep_SO4_mgm2,2014,12,21.49156495489954,35.61522890794979,2014-12-01,9.947221913424212,24.33026788188833,19.8343925254981,1.6571724294014432
1145,WetDep_SO4_mgm2,2015,1,11.7311718938542,21.304054726086957,2015-01-01,9.947221913424212,24.33026788188833,9.915150875762404,1.8160210180917953
1146,WetDep_SO4_mgm2,2015,2,14.973558566467151,23.4043773697479,2015-02-01,9.947221913424212,24.33026788188833,13.410511461408149,1.5630471050590018
1147,WetDep_SO4_mgm2,2015,3,18.467129718082536,30.242503152542376,2015-03-01,9.947221913424212,24.33026788188833,16.82949010574312,1.6376396123394152
