,Variable,Year,Month,Modelled,Observed,Yr-Mon,Mod_SE,Obs_SE,Perc_Difference_abs,Diff_factor
914,WetDep_NO3_mgm2,2016,11,43.41914613265818,28.944707920353984,2016-11-01,17.97362033853015,15.405390657074697,42.75251146803535,0.6666346646228243
915,WetDep_NO3_mgm2,2016,12,48.39215147783581,34.464192318965516,2016-12-01,17.97362033853015,15.405390657074697,47.67996590090914,0.7121855769266744
916,WetDep_NO3_mgm2,2017,1,51.15688526668157,39.97245798245614,2017-01-01,17.97362033853015,15.405390657074697,50.37551521699854,0.7813700496830319
917,WetDep_NO3_mgm2,2017,2,39.13060690062915,32.06566024680851,2017-02-01,17.97362033853015,15.405390657074697,38.31115474318528,0.8194521574438692
918,WetDep_NO3_mgm2,2017,3,59.08737865617908,43.77970689224138,2017-03-01,17.97362033853015,15.405390657074697,58.34644704120612,0.7409316149729568
919,WetDep_NO3_mgm2,2017,4,55.61714912273471,51.70559962882096,2017-04-01,17.97362033853015,15.405390657074697,54.6874790399565,0.9296700827782124
920,WetDep_NO3_mgm2,2017,5,68.18468911278123,62.79707930131005,2017-05-01,17.97362033853015,15.405390657074697,67.26370406293462,0.9209850498466045
921,WetDep_NO3_mgm2,2017,6,54.83488575837561,43.33808282110092,2017-06-01,17.97362033853015,15.405390657074697,54.044547961155324,0.7903377972202915
922,WetDep_NO3_mgm2,2017,7,86.45318685921322,53.170733605128206,2017-07-01,17.97362033853015,15.405390657074697,85.83816345132294,0.6150234078902768
923,WetDep_NO3_mgm2,2017,8,96.25530513481975,49.79725788018433,2017-08-01,17.97362033853015,15.405390657074697,95.73795954217489,0.5173455926448514
924,WetDep_NO3_mgm2,2017,9,43.64168715675104,26.134357793427228,2017-09-01,17.97362033853015,15.405390657074697,43.04284784745581,0.5988393092952283
925,WetDep_NO3_mgm2,2017,10,34.94902558595835,22.79713843255814,2017-10-01,17.97362033853015,15.405390657074697,34.296728760786856,0.6522968251714996
926,WetDep_NO3_mgm2,2017,11,50.429192921897936,32.91872525345622,2017-11-01,17.97362033853015,15.405390657074697,49.77642171248281,0.6527712094151299
927,WetDep_NO3_mgm2,2017,12,39.84524242315357,28.588043351598174,2017-12-01,17.97362033853015,15.405390657074697,39.12776546447441,0.7174769586791626
928,WetDep_NO3_mgm2,2018,1,34.74585717529469,27.839870807339448,2018-01-01,17.97362033853015,15.405390657074697,33.94461429137659,0.8012428839180978
929,WetDep_NO3_mgm2,2018,2,58.23697959152787,43.93355825333334,2018-02-01,17.97362033853015,15.405390657074697,57.48258678885366,0.7543928026742076
930,WetDep_NO3_mgm2,2018,3,43.74033465270436,30.694715981651374,2018-03-01,17.97362033853015,15.405390657074697,43.03858611270426,0.701748540000107
931,WetDep_NO3_mgm2,2018,4,56.54436332533675,46.35128974193549,2018-04-01,17.97362033853015,15.405390657074697,55.724630163337096,0.8197331619996527
932,WetDep_NO3_mgm2,2018,5,66.20927696739643,54.57995027397261,2018-05-01,17.97362033853015,15.405390657074697,65.38492194082139,0.8243550265750451
933,WetDep_NO3_mgm2,2018,6,60.89251965605497,46.89808349509804,2018-06-01,17.97362033853015,15.405390657074697,60.122341582294894,0.770178073760077
934,WetDep_NO3_mgm2,2018,7,67.02806594543692,50.0253987371134,2018-07-01,17.97362033853015,15.405390657074697,66.28173083891848,0.7463351065184507
935,WetDep_NO3_mgm2,2018,8,86.29919092587676,51.78953211650485,2018-08-01,17.97362033853015,15.405390657074697,85.69907484644575,0.6001160794310042
936,WetDep_NO3_mgm2,2018,9,52.794574821091544,35.45854408376963,2018-09-01,17.97362033853015,15.405390657074697,52.12294247621652,0.6716323448750243
937,WetDep_NO3_mgm2,2018,10,56.1415759858973,35.90824204444445,2018-10-01,17.97362033853015,15.405390657074697,55.50197438202596,0.639601603871337
938,WetDep_NO3_mgm2,2018,11,49.02713042159595,39.1860146,2018-11-01,17.97362033853015,15.405390657074697,48.22785838052338,0.7992720410725683
939,WetDep_NO3_mgm2,2018,12,32.88406701338993,27.417674277777778,2018-12-01,17.97362033853015,15.405390657074697,32.050299272112255,0.8337677412776736
940,WetDep_NO3_mgm2,2019,1,62.691056107037625,45.1258992754491,2019-01-01,17.97362033853015,15.405390657074697,61.971242116372004,0.7198139906656209
941,WetDep_NO3_mgm2,2019,2,47.16333583422362,40.37908431455399,2019-02-01,17.97362033853015,15.405390657074697,46.307181713648184,0.8561541205754427
942,WetDep_NO3_mgm2,2019,3,39.713305938936585,31.80188220547945,2019-03-01,17.97362033853015,15.405390657074697,38.91251936492589,0.8007865740106909
943,WetDep_NO3_mgm2,2019,4,55.939606232748844,46.28842442727273,2019-04-01,17.97362033853015,15.405390657074697,55.11213483020304,0.8274714025458048
944,WetDep_NO3_mgm2,2019,5,74.73703622910247,66.99898275545851,2019-05-01,17.97362033853015,15.405390657074697,73.84057329538275,0.8964629337197242
945,WetDep_NO3_mgm2,2019,6,68.26369303764568,55.65038994685991,2019-06-01,17.97362033853015,15.405390657074697,67.44846626818024,0.8152267694654337
946,WetDep_NO3_mgm2,2019,7,80.51783830725005,56.461898055,2019-07-01,17.97362033853015,15.405390657074697,79.81660365860553,0.7012346486445106
947,WetDep_NO3_mgm2,2019,8,74.5472077727459,46.256774145,2019-08-01,17.97362033853015,15.405390657074697,73.92670466435301,0.6205031083928975
948,WetDep_NO3_mgm2,2019,9,38.34166167766614,23.980345554404146,2019-09-01,17.97362033853015,15.405390657074697,37.71622332927102,0.6254383483951245
949,WetDep_NO3_mgm2,2019,10,51.24469691081347,33.702622627906976,2019-10-01,17.97362033853015,15.405390657074697,50.587016708575895,0.6576802022375738
950,WetDep_NO3_mgm2,2019,11,37.79196498872969,25.048386178899083,2019-11-01,17.97362033853015,15.405390657074697,37.12916838139876,0.6627966073309236
951,WetDep_NO3_mgm2,2019,12,40.945632722875615,31.157561504504507,2019-12-01,17.97362033853015,15.405390657074697,40.184683155546125,0.7609495673294925
952,WetDep_NO3_mgm2,2020,1,46.816386892033336,36.359570513274335,2020-01-01,17.97362033853015,15.405390657074697,46.03974493123602,0.7766419607973117
953,WetDep_NO3_mgm2,2020,2,44.70599213566757,31.749666022727272,2020-02-01,17.97362033853015,15.405390657074697,43.99580398177586,0.7101881538917147
954,WetDep_NO3_mgm2,2020,3,43.40642991248384,34.07048925110132,2020-03-01,17.97362033853015,15.405390657074697,42.621511887209834,0.7849180252740051
955,WetDep_NO3_mgm2,2020,4,56.69688552686699,39.009675900990096,2020-04-01,17.97362033853015,15.405390657074697,56.008846394937876,0.6880391319291173
956,WetDep_NO3_mgm2,2020,5,54.82260610915465,40.251943605128204,2020-05-01,17.97362033853015,15.405390657074697,54.08838447209886,0.7342216370557886
957,WetDep_NO3_mgm2,2020,6,54.18242633065632,35.74154636787564,2020-06-01,17.97362033853015,15.405390657074697,53.522774321907995,0.6596520087483262
958,WetDep_NO3_mgm2,2020,7,75.89667741189082,49.229611685,2020-07-01,17.97362033853015,15.405390657074697,75.24803753246854,0.6486398794222729
959,WetDep_NO3_mgm2,2020,8,58.721089138510884,35.484880175757574,2020-08-01,17.97362033853015,15.405390657074697,58.11679380447755,0.6042953340333332
960,WetDep_NO3_mgm2,2020,9,45.78028363045238,28.97987635384615,2020-09-01,17.97362033853015,15.405390657074697,45.147262730281085,0.6330209001712946
961,WetDep_NO3_mgm2,2020,10,44.70084280693634,22.517773867021276,2020-10-01,17.97362033853015,15.405390657074697,44.19709897453757,0.5037438323987738
962,WetDep_NO3_mgm2,2020,11,32.38406031267015,19.400506005050506,2020-11-01,17.97362033853015,15.405390657074697,31.78498453842389,0.5990757742462617
963,WetDep_NO3_mgm2,2020,12,43.74802179319916,32.05720523255814,2020-12-01,17.97362033853015,15.405390657074697,43.015252540589394,0.7327692526097623
964,WetDep_NO3_mgm2,2021,1,34.822256280672754,25.041584819905214,2021-01-01,17.97362033853015,15.405390657074697,34.1031304257004,0.7191258549723539
965,WetDep_NO3_mgm2,2021,2,40.35749022872245,32.18561814150943,2021-02-01,17.97362033853015,15.405390657074697,39.559977351705065,0.7975128770173847
966,WetDep_NO3_mgm2,2021,3,39.606091406982515,34.95981659174312,2021-03-01,17.97362033853015,15.405390657074697,38.723403533733304,0.8826878732492078
967,WetDep_NO3_mgm2,2021,4,36.68496986045856,30.86185978095238,2021-04-01,17.97362033853015,15.405390657074697,35.84370271758386,0.841267142874698
968,WetDep_NO3_mgm2,2021,5,47.42003428042829,38.278001230046954,2021-05-01,17.97362033853015,15.405390657074697,46.61282269125731,0.8072115891709818
969,WetDep_NO3_mgm2,2021,6,69.29729567387197,55.15975303883496,2021-06-01,17.97362033853015,15.405390657074697,68.501308579391,0.7959870944809831
970,WetDep_NO3_mgm2,2021,7,71.33893530701987,51.14128457216495,2021-07-01,17.97362033853015,15.405390657074697,70.62205770922465,0.7168775977952192
971,WetDep_NO3_mgm2,2021,8,65.5120122958761,43.7909404079602,2021-08-01,17.97362033853015,15.405390657074697,64.84357090820838,0.6684413876677207
972,WetDep_NO3_mgm2,2021,9,50.517615425321274,34.86209142929293,2021-09-01,17.97362033853015,15.405390657074697,49.82751770127433,0.6900977240469426
973,WetDep_NO3_mgm2,2021,10,42.910966623240036,25.39118396313364,2021-10-01,17.97362033853015,15.405390657074697,42.31924879534608,0.591717827893956
974,WetDep_NO3_mgm2,2021,11,36.794195678827144,22.54367775369458,2021-11-01,17.97362033853015,15.405390657074697,36.18149910161491,0.6126965772122345
975,WetDep_NO3_mgm2,2021,12,48.06145193604909,30.915426654028433,2021-12-01,17.97362033853015,15.405390657074697,47.41820406465384,0.6432478713952446
976,WetDep_NO3_mgm2,2022,1,34.98804896122275,25.450984920187796,2022-01-01,17.97362033853015,15.405390657074697,34.26062958015366,0.7274193810690935
977,WetDep_NO3_mgm2,2022,2,25.603210537869074,26.148706137055836,2022-02-01,17.97362033853015,15.405390657074697,24.581904788014775,1.021305749854298
978,WetDep_NO3_mgm2,2022,3,45.51781313865786,39.405746754545454,2022-03-01,17.97362033853015,15.405390657074697,44.65209169825152,0.8657214404063388
979,WetDep_NO3_mgm2,2022,4,48.8215077329902,38.91129459512195,2022-04-01,17.97362033853015,15.405390657074697,48.02449640740944,0.7970113255807623
980,WetDep_NO3_mgm2,2022,5,45.317449969211566,37.76245087939699,2022-05-01,17.97362033853015,15.405390657074697,44.48416277178425,0.8332871974273176
981,WetDep_NO3_mgm2,2022,6,57.402826813519894,43.38702625,2022-06-01,17.97362033853015,15.405390657074697,56.64699249910628,0.75583431441361
982,WetDep_NO3_mgm2,2022,7,63.80348049651374,42.004625107784435,2022-07-01,17.97362033853015,15.405390657074697,63.14513670741466,0.6583437890990851
983,WetDep_NO3_mgm2,2022,8,68.26843682697395,44.03456685863874,2022-08-01,17.97362033853015,15.405390657074697,67.6234159519502,0.6450208750237559
984,WetDep_NO3_mgm2,2022,9,39.184238011249796,25.33125805076142,2022-09-01,17.97362033853015,15.405390657074697,38.53777251041528,0.6464655008345145
985,WetDep_NO3_mgm2,2022,10,23.70365618682775,14.801049409836066,2022-10-01,17.97362033853015,15.405390657074697,23.07923566312554,0.624420523702208
986,WetDep_NO3_mgm2,2022,11,33.568370264315064,21.433489742718447,2022-11-01,17.97362033853015,15.405390657074697,32.92986772236999,0.6385025419450693
987,WetDep_NO3_mgm2,2022,12,35.63699805555719,26.7274573592233,2022-12-01,17.97362033853015,15.405390657074697,34.88700622634768,0.7499918292095159
